audio_id,audio_duration,e22_reference_text,corrected_reference_text,whisper_large_v2_prediction,whisper_large_v2_label,whisper_large_v2_hallucination_text,whisper_large_v2_hallucination_json,whisper_large_v3_prediction,whisper_large_v3_label,whisper_large_v3_hallucination_text,whisper_large_v3_hallucination_json,whisper_large_v3_turbo_prediction,whisper_large_v3_turbo_label,whisper_large_v3_turbo_hallucination_text,whisper_large_v3_turbo_hallucination_json,crisper_whisper_prediction,crisper_whisper_label,crisper_whisper_hallucination_text,crisper_whisper_hallucination_json,canary_prediction,canary_label,canary_hallucination_text,canary_hallucination_json,canary_flash_prediction,canary_flash_label,canary_flash_hallucination_text,canary_flash_hallucination_json,parakeet_prediction,parakeet_label,parakeet_hallucination_text,parakeet_hallucination_json,phi4_prediction,phi4_label,phi4_hallucination_text,phi4_hallucination_json,granite_prediction,granite_label,granite_hallucination_text,granite_hallucination_json,,split
437_4483633.wav,0.519875,Sorry about that.,sorry about that, I'm sorry about that.,No hallucination,,[], I'm sorry about that.,No hallucination,,[], Sorry about that.,No hallucination,,[],I'm sorry about that.,No hallucination,,[],Historical death.,Hallucination or looping,Historical death.,"[{""text"": ""Historical death."", ""start"": 0, ""end"": 17, ""labels"": [""Hallucination""]}]",Sorry about that.,No hallucination,,[],Sorry about that.,No hallucination,,[],so i,Hallucination or looping,so i,"[{""text"": ""so i"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",sorry about that,No hallucination,,[],,train
437_4483857.wav,1.4600625,"Um, you're…",you are you are,,No hallucination,,[],,No hallucination,,[]," Um, you are, you are.",Hallucination or looping,"are,","[{""text"": ""are,"", ""start"": 9, ""end"": 13, ""labels"": [""Hallucination""]}]"," [UM] your, your.",No hallucination,,[],,No hallucination,,[],"Um, you're you're not.",Hallucination or looping,not.,"[{""text"": ""not."", ""start"": 18, ""end"": 22, ""labels"": [""Hallucination""]}]",Um you're you are,No hallucination,,[],"Um, your…",No hallucination,,[],you're you're,No hallucination,,[],,train
438_4448760.wav,0.62025,You may now disconnect.,you may now, You may now disconnect.,Hallucination or looping,disconnect.,"[{""text"": ""disconnect."", ""start"": 13, ""end"": 24, ""labels"": [""Hallucination""]}]", You may now disconnect.,Hallucination or looping,disconnect.,"[{""text"": ""disconnect."", ""start"": 13, ""end"": 24, ""labels"": [""Hallucination""]}]", You may now...,No hallucination,,[],You may now.,No hallucination,,[],You may not.,No hallucination,,[],You may not.,No hallucination,,[],Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",You may now disconnect.,Hallucination or looping,disconnect.,"[{""text"": ""disconnect."", ""start"": 12, ""end"": 23, ""labels"": [""Hallucination""]}]",you may now disconnect,Hallucination or looping,disconnect,"[{""text"": ""disconnect"", ""start"": 12, ""end"": 22, ""labels"": [""Hallucination""]}]",,train
438_4466607.wav,0.7400625,I understand.,i understand my, I understand my point.,Hallucination or looping,point.,"[{""text"": ""point."", ""start"": 17, ""end"": 23, ""labels"": [""Hallucination""]}]", I understand.,No hallucination,,[], I understand my...,No hallucination,,[],Understand my.,No hallucination,,[],Understand my,No hallucination,,[],I understand. My,No hallucination,,[],I understand my,No hallucination,,[],Understood.,No hallucination,,[],i understand,No hallucination,,[],,train
438_4466718.wav,4.959875,What are the main products or services these clients usually demand?,current accounts at bancolombia what are the new products or services,,No hallucination,,[]," current accounts at Bunkalow, we are one of the new products or services.",No hallucination,,[]," a current account at Boe Colonia, one of the new products or services.",No hallucination,,[],"[UH] current accounts at Banco Colombia, [UH] what are the new products or services",No hallucination,,[],"Current accounts at Bank Colombia, whether they need products or services.",No hallucination,,[],current accounts at Bank Colombia. What are the new products or services?,No hallucination,,[],current accounts at Bo Colombia. What are the new products or services,No hallucination,,[],"Uh, current account at Bank Colombia, uh, what are the new products or services?",No hallucination,,[],are current accounts at bancolombia whether it's products or services,No hallucination,,[],,test
438_4469836.wav,0.8399375,"And, you know, it's…",any noise, any noise at all.,Hallucination or looping,all.,"[{""text"": ""all."", ""start"": 14, ""end"": 18, ""labels"": [""Hallucination""]}]", any noise.,No hallucination,,[], you know it,No hallucination,,[],Any noise.,No hallucination,,[],Even though it's eh,No hallucination,,[],"You know, it's a",No hallucination,,[],Any noise.,No hallucination,,[],"And you know, it's…",No hallucination,,[],let me know if uh…,No hallucination,,[],,train
438_4482264.wav,2.9800625,Please ask your question.,america please ask your question, America. Peace. That's your question.,No hallucination,,[], I'll be sure to ask your question.,Hallucination or looping,I'll be sure to,"[{""text"": ""I'll be sure to"", ""start"": 1, ""end"": 16, ""labels"": [""Hallucination""]}]", America. I'll be to answer your question.,Hallucination or looping,I'll be to answer,"[{""text"": ""I'll be to answer"", ""start"": 10, ""end"": 27, ""labels"": [""Hallucination""]}]",America. Please ask your question.,No hallucination,,[],"America, please answer your question.",No hallucination,,[],"America, please answer your question.",No hallucination,,[],America. Please ask your question.,No hallucination,,[],Please ask your question.,No hallucination,,[],america pss or question,No hallucination,,[],,train
438_4482383.wav,0.6400625,"Morning, everyone.",morning everyone so," Morning, everyone. So...",No hallucination,,[]," Morning, everyone.",No hallucination,,[]," Morning, everyone.",No hallucination,,[],"Morning everyone, so.",No hallucination,,[],What do you want to say?,No hallucination,,[],What does everyone say?,No hallucination,,[],What everyone said.,No hallucination,,[],不然我们就算,Language switch,,[],good morning everyone,Hallucination or looping,good,"[{""text"": ""good"", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",,train
438_4483633.wav,2.1199375,"Um, yeah, I'm sorry, no.",yeah im sorry no," that. Yeah, I'm sorry, no. I just wanted to... I'm sorry. I just wanted to...",Hallucination or looping,just wanted to... I'm sorry. I just wanted to...,"[{""text"": ""just wanted to... I'm sorry. I just wanted to..."", ""start"": 30, ""end"": 78, ""labels"": [""Hallucination""]}]"," Yeah, I'm sorry, no.",No hallucination,,[]," Yeah, I'm sorry.",No hallucination,,[],"About that [UM] Yeah, I'm sorry. No [UM] I.",No hallucination,,[],"Yeah, I'm sorry, no.",No hallucination,,[],"um, yeah, I'm sorry, no, um,",No hallucination,,[],Um,No hallucination,,[],"Um, yeah, I'm sorry, no.",No hallucination,,[],yeah i'm sorry no,No hallucination,,[],,train
438_4483857.wav,1.5001875,"yo, are you live now Hassan?",are you live now hassan," Are you live now, Hasan? Give me a call.",Hallucination or looping,me a call.,"[{""text"": ""me a call."", ""start"": 31, ""end"": 41, ""labels"": [""Hallucination""]}]"," Are you live now, Hassan?",No hallucination,,[]," Are you live now, Hassan?",No hallucination,,[],You are you live now Hassan give.,No hallucination,,[],"Are you alive now, Hassan?",No hallucination,,[],"Yeah, are you alive now, Hasan? Give me a give.",Hallucination or looping,me a give.,"[{""text"": ""me a give."", ""start"": 37, ""end"": 47, ""labels"": [""Hallucination""]}]","Are you alive now, Hassan?",No hallucination,,[],"Yeah, are you live now, Hassan?",No hallucination,,[],are you alive now hassan,No hallucination,,[],,train
438_MTN-Ghana-2021-Third-Quarter-Results-Call.wav,4.5000625,Right.,decline right, decline.,No hallucination,,[], decline. Right.,No hallucination,,[], decline. Right.,No hallucination,,[], Right.,No hallucination,,[],decline. Right.,No hallucination,,[],Decline. Right.,No hallucination,,[],Decline.,No hallucination,,[],Right.,No hallucination,,[],right,No hallucination,,[],,train
439_4372696.wav,2.7600625,"Um, also work along with the same, the same direction.",also jorge alonso with the same," Also, Jorge Alonso with the fingers 10 down.",No hallucination,,[], also with the same standards,Hallucination or looping,standards,"[{""text"": ""standards"", ""start"": 20, ""end"": 29, ""labels"": [""Hallucination""]}]", also Jorge Alonso with the same standout,Hallucination or looping,standout,"[{""text"": ""standout"", ""start"": 33, ""end"": 41, ""labels"": [""Hallucination""]}]",And [UM] also with the same the same.,No hallucination,,[],"Also, what have we done so we discussed in the standard?",Hallucination or looping,discussed in the standard?,"[{""text"": ""discussed in the standard?"", ""start"": 30, ""end"": 56, ""labels"": [""Hallucination""]}]","Em. Also, what I want to do with the same standards.",Hallucination or looping,standards.,"[{""text"": ""standards."", ""start"": 42, ""end"": 52, ""labels"": [""Hallucination""]}]",Um also Jorge Alonso with his fingers standing.,Hallucination or looping,standing.,"[{""text"": ""standing."", ""start"": 38, ""end"": 47, ""labels"": [""Hallucination""]}]","Um, also, how long will it take to get the same discount?",Hallucination or looping,discount?,"[{""text"": ""discount?"", ""start"": 48, ""end"": 57, ""labels"": [""Hallucination""]}]",um also horticulture with the same the same dynamics,Hallucination or looping,dynamics; horticulture,"[{""text"": ""dynamics"", ""start"": 44, ""end"": 52, ""labels"": [""Hallucination""]}, {""text"": ""horticulture"", ""start"": 8, ""end"": 20, ""labels"": [""Hallucination""]}]",,test
439_4450488.wav,10.0001875,"We invested in the form of purchase price plus loans for all the development of this project that were billions of, uh, złotys.",we invested in the form of purchase price plus loans for all the development of this project that we billions of zlotys, We invested in the form of purchase price plus loans for the development of this project. That were billions of zlotys. Maybe that's a little bit too much.,Hallucination or looping,Maybe that's a little bit too much.,"[{""text"": ""Maybe that's a little bit too much."", ""start"": 121, ""end"": 156, ""labels"": [""Hallucination""]}]", we invested in the form of purchase price plus loans for the development of this project that were billions of zlotys.,No hallucination,,[], We invested in the form of purchase price plus loans for the development of this project that were billions of zlotties.,No hallucination,,[],We invested in the form of purchase price plus loans for [UH] the development of this project that were billions of [UH] slottes. I.,No hallucination,,[],We invested in the form of purchase price plus loans for the development of this project that were billions of slotties.,No hallucination,,[],,No hallucination,,[],We invested in the form of purchase price plus loans for the development of this project that were billions of zlotties.,No hallucination,,[],We invested in the form of purchase price plus loans for the development of this project that were billions of Zlotys.,No hallucination,,[],we invested in the form of purchase price plus loans for the development of this project that were billions of zlotys,No hallucination,,[],,train
439_4466399.wav,3.16025,Okay.,level okay," level. Okay, thank you.",Hallucination or looping,thank you.,"[{""text"": ""thank you."", ""start"": 14, ""end"": 24, ""labels"": [""Hallucination""]}]", level okay,No hallucination,,[], level. Okay.,No hallucination,,[],This level [UH] OK.,No hallucination,,[],Okay.,No hallucination,,[],,No hallucination,,[],"Okay, for sure.",Hallucination or looping,for sure.,"[{""text"": ""for sure."", ""start"": 6, ""end"": 15, ""labels"": [""Hallucination""]}]",Okay.,No hallucination,,[],okay,No hallucination,,[],,train
439_4466718.wav,8.039875,"Uh, so basically it's thank you.",demand so it is big for you to thank you thank you, the man. So it's been great. Thank you. Thank you.,Hallucination or looping,great,"[{""text"": ""great"", ""start"": 23, ""end"": 28, ""labels"": [""Hallucination""]}]", demand. So it's big for you. Thank you.,No hallucination,,[], demand so it's big for you to thank you and thank you,No hallucination,,[],Is demand [UH] So it's big for you. Thank you [UH] Thank.,No hallucination,,[],"So, please, please, thank you.",No hallucination,,[],"demand. So, specifically, thank you.",No hallucination,,[],Demand. So it's big colleagues. Thank you.,No hallucination,,[],"So it's been great, thank you.",Hallucination or looping,"great,","[{""text"": ""great,"", ""start"": 13, ""end"": 19, ""labels"": [""Hallucination""]}]",uh so it's basically it thank you,No hallucination,,[],,test
439_4468307.wav,4.1800625,"Than- thank you, Felipe.",alberto sure thing thank you felipe so," Alberto Carpe. Thank you, Felipe.",No hallucination,,[]," Alberto, thank you. Thank you, Felipe.",No hallucination,,[]," Alberto Carpeño. Thank you, Felipe.",No hallucination,,[],The best of Japan [UM] thank you Felipe. So.,No hallucination,,[],"Thank you, Jasper. Thank you, Felipe.",No hallucination,,[],"Thanks, thank you, Felipe. So.",No hallucination,,[],"Thank you, Felipe.",No hallucination,,[],"Thank, thank you, Felipe.",No hallucination,,[],thank- thank you felipe,No hallucination,,[],,train
439_4468678.wav,8.819875,Okay.,okay, and dress as that compugnata means the outcome is,Hallucination or looping,and dress as that compugnata,"[{""text"": ""and dress as that compugnata"", ""start"": 1, ""end"": 29, ""labels"": [""Hallucination""]}]"," because you don't know who is, what the outcome is. Okay.",Hallucination or looping,"because you don't know who is,","[{""text"": ""because you don't know who is,"", ""start"": 1, ""end"": 31, ""labels"": [""Hallucination""]}]", We will see what the outcome is.,No hallucination,,[],Okay.,No hallucination,,[],"Coming into the COPU, we will see what the outcome is.",No hallucination,,[],coming to the industrial opportunities. We need to see what the outcome is.,No hallucination,,[],"Coming down at the two weeks, we will see what the outcome is.",No hallucination,,[],We will see what the outcome is.,No hallucination,,[],okay,No hallucination,,[],,train
439_4468679.wav,1.360125,In m- in March.,and in march, And that in March. Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 20, ""end"": 30, ""labels"": [""Hallucination""]}]", In March.,No hallucination,,[], In March.,No hallucination,,[],And ma in March.,No hallucination,,[],in Ma in March.,No hallucination,,[],in March.,No hallucination,,[],In Ma in March.,No hallucination,,[],And in March.,No hallucination,,[],and then in march 2020,Hallucination or looping,2020,"[{""text"": ""2020"", ""start"": 18, ""end"": 22, ""labels"": [""Hallucination""]}]",,train
439_4468715.wav,1.14,Sweden more than 100.,sweden more than 100,,No hallucination,,[], Sweden more than 100.,No hallucination,,[], with more than 100.,No hallucination,,[],Of Sweden more than 100.,No hallucination,,[],Skid more than one hundred.,No hallucination,,[],skiing more than one hundred.,No hallucination,,[],,No hallucination,,[],"Sweet, more than 100.",No hallucination,,[],with more than 100,No hallucination,,[],,test
439_4469836.wav,2.4200625,"And, and it's, and it's for…",and and its and its for, at anyalogysamminess.com,Hallucination or looping,at anyalogysamminess.com,"[{""text"": ""at anyalogysamminess.com"", ""start"": 1, ""end"": 25, ""labels"": [""Hallucination""]}]", and it's for...,No hallucination,,[], at the,No hallucination,,[],And and it's and it's for.,No hallucination,,[],And it's for.,No hallucination,,[],and its group.,Hallucination or looping,group.,"[{""text"": ""group."", ""start"": 8, ""end"": 14, ""labels"": [""Hallucination""]}]",And and it's and it's for,No hallucination,,[],"And, and it's, and it's for…",No hallucination,,[],and and it's and it's…,No hallucination,,[],,train
439_4481552.wav,7.3401875,Arya wants to ask a question.,aria wants to ask a question, and all the rest. Arya wants to ask a question.,No hallucination,,[], now are asking Tony Is goal,No hallucination,,[], and all that is good. Aria wants to ask a good question.,Hallucination or looping,question.,"[{""text"": ""question."", ""start"": 48, ""end"": 57, ""labels"": [""Hallucination""]}]", Area wants to ask a question.,No hallucination,,[],Aria wants to ask a question.,No hallucination,,[],Arya wants to ask a question.,No hallucination,,[],Arya wants to ask a question.,No hallucination,,[],Araya wants to ask a question.,No hallucination,,[],arya wants to ask a question,No hallucination,,[],,train
439_4482264.wav,0.3800625,Hello.,[INAUDIBLE], Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]", Thank you.,Hallucination or looping,Thank you.,"[{""text"": ""Thank you."", ""start"": 1, ""end"": 11, ""labels"": [""Hallucination""]}]",Planke,Hallucination or looping,Planke,"[{""text"": ""Planke"", ""start"": 0, ""end"": 6, ""labels"": [""Hallucination""]}]",Placing,Hallucination or looping,Placing,"[{""text"": ""Placing"", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Bye.,Hallucination or looping,Bye.,"[{""text"": ""Bye."", ""start"": 0, ""end"": 4, ""labels"": [""Hallucination""]}]",Mm-hmm.,Hallucination or looping,Mm-hmm.,"[{""text"": ""Mm-hmm."", ""start"": 0, ""end"": 7, ""labels"": [""Hallucination""]}]",Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",that i could,Hallucination or looping,that i could,"[{""text"": ""that i could"", ""start"": 0, ""end"": 12, ""labels"": [""Hallucination""]}]",,train
439_4485192.wav,0.3001875,Got it.,got it," Got it, guys.",Hallucination or looping,guys.,"[{""text"": ""guys."", ""start"": 9, ""end"": 14, ""labels"": [""Hallucination""]}]", Got it.,No hallucination,,[], Got it.,No hallucination,,[],Got it.,No hallucination,,[],Got it.,No hallucination,,[],,No hallucination,,[],Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",Yeah.,Hallucination or looping,Yeah.,"[{""text"": ""Yeah."", ""start"": 0, ""end"": 5, ""labels"": [""Hallucination""]}]",got it,No hallucination,,[],,train
439_MP3-A.wav,2.7200625,"Do you hear me? Yes, I can hear you.",renaissance capital do you hear me yes," Renaissance Capital, do you hear me? Yes, I hear you.",Hallucination or looping,I hear you.,"[{""text"": ""I hear you."", ""start"": 43, ""end"": 54, ""labels"": [""Hallucination""]}]", Renaissance capital. Do you hear me? Yes.,No hallucination,,[], Renaissance Capital 2. Hear me. Yes.,No hallucination,,[],Renaissance capital. Do you hear me? Yes.,No hallucination,,[],"Renaissance Capital Turkey, may I?",Hallucination or looping,"Turkey, may I?","[{""text"": ""Turkey, may I?"", ""start"": 20, ""end"": 34, ""labels"": [""Hallucination""]}]","Renaissance Capital to him, man. Yes.",Hallucination or looping,man.,"[{""text"": ""man."", ""start"": 28, ""end"": 32, ""labels"": [""Hallucination""]}]",Renaissance capital. Do you hear me?,No hallucination,,[],Yes.,No hallucination,,[],renaissance capital do you hear me,No hallucination,,[],,test
43_4453076.wav,19.6400625,"Amidst prolonged COVID-19 pandemic, Telkom saw positive results by recording 69.5 trillion in revenue, increased 3.9% year-on-year.",welcome to our conference call for the 1st half of year 2021 we really appreciate your participation in this call amidst the covid 19 pandemic telkom reported 59500000000000 in revenue increased 3.9% year on year," Welcome to our company call for the first half of the year season, 2021-2023. We really appreciate your participation in this call. Amidst so long COVID-19 pandemic, the firm has been able to boost its business by reporting 69.5 trillion in revenue, increased 3.8% year-on-year.",No hallucination,,[]," Welcome to our company call for the first half of the US election, where there will be 21 results. We really appreciate your presence in this call. Amidst the COVID-19 pandemic, the country's vote for the UK by reporting 69.5 trillion in revenue increased 3.9% year-on-year.",No hallucination,,[]," Welcome to our company call for the first half of US-20, February 21, we will appreciate your present citizen in this call. Amid pro-1 COVID-19 pandemic, the outcome was produced by a $69.1 trillion in revenue, increased 3.1% year-on-year.",No hallucination,,[],"The company are competing for the first half of the year season to work on the 2021 research. We really appreciate your participation in this work. On the COVID-19 pandemic, the company was positive because by reporting 69.5 trillion in revenue, it increased 3.9 percent year-on-year.",No hallucination,,[],"Regarding our conference call for the first half of year twenty twenty one, we have really appreciated the early children in this call. Annexed problem, COVID nineteen, twenty eight, the account for COVID received by reporting sixty nine point five trillion in revenue, increased three point eight percent year on year.",No hallucination,,[],"Welcome to our conference call for the first half of year twenty twenty one results. We really appreciate your participation in this call. Our next problem, COVID nineteen pandemic, the compound cost for these results by reporting sixty nine point five trillion in revenue, increased three point nine percent year on year.",No hallucination,,[],"government. Welcome to our conference call for the first half of year twenty twenty one we have. We will appreciate the third children in this part. Amidst problem COVID nineteen pandemic, the composed for individuals by reporting sixty nine point five trillion in revenue, increased three point nine year on year.",No hallucination,,[],"Welcome to our comment call for the first half of 2021 results, we really appreciate your participation in this call, amid the COVID-19 pandemic, Telkom reported 59.5 trillion in revenue, increased 3.9% year-on-year.",No hallucination,,[],welcome to our conference call for the first half of financial year 2021-2022,No hallucination,,[],,test
